2016.09.21	02:00:00.403			1	TRUE	5.354	4.0196	3.531	6.459	TRUE	TRUE	4.29	6						
2016.09.21	02:00:00.840			1	TRUE	5.356	4.0111	3.522	6.463	TRUE	TRUE	4.65	6						
2016.09.21	02:00:01.319			1	TRUE	5.349	4.0185	3.515	6.478	TRUE	TRUE	4.67	6						
2016.09.21	02:00:01.778			1	TRUE	5.347	4.0156	3.543	6.514	TRUE	TRUE	4.75	6						
2016.09.21	02:00:02.249			1	TRUE	5.339	4.0117	3.546	6.477	TRUE	TRUE	4.72	6						
2016.09.21	02:00:02.677			1	TRUE	5.359	4.0163	3.534	6.500	TRUE	TRUE	4.88	6						
2016.09.21	02:00:03.153			1	TRUE	5.345	4.0123	3.511	6.464	TRUE	TRUE	4.87	6						
2016.09.21	02:00:03.629			1	TRUE	5.359	4.0144	3.514	6.491	TRUE	TRUE	4.77	6						
2016.09.21	02:00:04.069			1	TRUE	5.346	4.0174	3.524	6.494	TRUE	TRUE	4.80	6						
2016.09.21	02:00:06.172			1	TRUE	5.358	4.0175	3.498	6.479	TRUE	TRUE	4.75	6						
2016.09.21	02:00:06.644			1	TRUE	5.347	4.0181	3.482	6.464	TRUE	TRUE	4.94	6						
2016.09.21	02:00:07.110			0	TRUE	5.340	4.0089	NaN	NaN	TRUE	TRUE	4.79	6						
2016.09.21	02:00:09.871			1	TRUE	5.344	4.0188	3.511	6.510	TRUE	TRUE	4.72	6						
2016.09.21	02:00:10.339			1	TRUE	5.355	4.0135	3.476	6.506	TRUE	TRUE	4.85	6						
2016.09.21	02:00:10.788			1	TRUE	5.353	4.0153	3.475	6.491	TRUE	TRUE	4.58	6						
2016.09.21	02:00:11.264			1	TRUE	5.361	4.0214	3.541	6.473	TRUE	TRUE	4.82	6						
2016.09.21	02:00:11.726			1	TRUE	5.350	4.0209	3.505	6.484	TRUE	TRUE	4.53	6						
2016.09.21	02:00:12.188			1	TRUE	5.348	4.0194	3.481	6.501	TRUE	TRUE	4.68	6						
2016.09.21	02:00:12.631			1	TRUE	5.347	4.0083	3.538	6.502	TRUE	TRUE	4.83	6						
2016.09.21	02:00:13.106			1	TRUE	5.360	4.0150	3.499	6.463	TRUE	TRUE	4.45	6						
2016.09.21	02:00:13.568			1	TRUE	5.340	4.0146	3.547	6.452	TRUE	TRUE	4.90	6						
2016.09.21	02:00:14.030			1	TRUE	5.346	4.0122	3.473	6.449	TRUE	TRUE	4.72	6						
2016.09.21	02:00:14.936			1	TRUE	5.351	4.0115	3.512	6.490	TRUE	TRUE	4.76	6						
2016.09.21	02:00:15.417			0	TRUE	5.353	4.0286	3.518	6.479	TRUE	TRUE	4.71	6						
2016.09.21	02:00:15.873			1	TRUE	5.347	4.0147	3.532	6.482	TRUE	TRUE	4.70	6						
2016.09.21	02:00:16.352			0	TRUE	5.347	4.0149	3.508	6.444	FALSE	TRUE	4.60	6						
2016.09.21	02:00:16.739			1	TRUE	5.356	4.0185	3.505	6.466	TRUE	TRUE	4.48	6						
2016.09.21	02:00:17.232			0	TRUE	5.346	4.0279	3.530	6.466	TRUE	TRUE	4.77	6						
2016.09.21	02:00:17.720			1	TRUE	5.352	4.0217	3.522	6.452	TRUE	TRUE	4.77	6						
2016.09.21	02:00:18.182			1	TRUE	5.345	4.0212	3.471	6.518	TRUE	TRUE	4.73	6						
2016.09.21	02:00:18.632			1	TRUE	5.348	4.0176	3.505	6.486	TRUE	TRUE	4.82	6						
2016.09.21	02:00:19.095			1	TRUE	5.351	4.0166	3.578	6.445	TRUE	TRUE	4.78	6						
2016.09.21	02:00:19.557			1	TRUE	5.340	4.0158	3.490	6.465	TRUE	TRUE	4.65	6						
2016.09.21	02:00:20.018			1	TRUE	5.341	4.0165	3.487	6.514	TRUE	TRUE	4.83	6						
2016.09.21	02:00:20.479			1	TRUE	5.343	4.0224	3.568	6.448	TRUE	TRUE	4.81	6						
2016.09.21	02:00:20.950			1	TRUE	5.345	4.0124	3.510	6.463	TRUE	TRUE	4.83	6						
2016.09.21	02:00:21.408			0	TRUE	5.354	4.0094	3.502	6.487	TRUE	TRUE	4.40	5						
2016.09.21	02:00:21.829			1	TRUE	5.345	4.0194	3.512	6.460	TRUE	TRUE	4.63	6						
2016.09.21	02:00:22.321			1	TRUE	5.356	4.0222	3.565	6.482	TRUE	TRUE	4.68	6						
2016.09.21	02:00:22.781			1	TRUE	5.352	4.0146	3.491	6.477	TRUE	TRUE	4.71	6						
