2016.09.21	07:19:24.010			1	TRUE	5.344	4.0226	3.555	6.481	TRUE	TRUE	5.00	6						
2016.09.21	07:19:24.509			0	TRUE	5.359	4.0294	3.524	6.474	TRUE	TRUE	4.89	6						
2016.09.21	07:19:24.937			0	TRUE	5.350	4.0261	3.479	6.499	TRUE	TRUE	4.73	6						
2016.09.21	07:19:25.380			0	TRUE	5.369	4.0279	3.493	6.465	TRUE	TRUE	4.74	6						
2016.09.21	07:19:25.844			1	TRUE	5.346	4.0162	3.517	6.491	TRUE	TRUE	4.64	6						
2016.09.21	07:19:26.298			0	TRUE	5.357	4.0288	3.557	6.493	TRUE	TRUE	4.69	6						
2016.09.21	07:19:26.770			0	TRUE	5.345	4.0010	3.519	6.472	FALSE	TRUE	4.79	6						
2016.09.21	07:19:27.231			1	TRUE	5.346	4.0105	3.559	6.459	TRUE	TRUE	4.79	6						
2016.09.21	07:19:27.710			0	TRUE	5.349	4.0250	3.511	6.469	TRUE	TRUE	4.72	6						
2016.09.21	07:19:28.201			1	TRUE	5.347	4.0237	3.573	6.462	TRUE	TRUE	4.79	6						
2016.09.21	07:19:28.690			0	TRUE	5.331	4.0277	3.522	6.457	TRUE	TRUE	5.00	6						
2016.09.21	07:19:29.137			0	TRUE	5.359	4.0317	3.497	6.478	TRUE	TRUE	4.58	6						
2016.09.21	07:19:29.603			0	TRUE	5.370	4.0279	3.499	6.461	TRUE	TRUE	4.68	6						
2016.09.21	07:19:30.086			1	TRUE	5.351	4.0249	3.564	6.429	TRUE	TRUE	4.80	6						
2016.09.21	07:19:30.530			0	TRUE	5.354	4.0043	3.488	6.458	TRUE	TRUE	4.64	6						
2016.09.21	07:19:30.985			0	TRUE	5.348	4.0250	3.541	6.455	TRUE	TRUE	4.70	6						
2016.09.21	07:19:31.425			1	TRUE	5.342	4.0138	3.512	6.470	TRUE	TRUE	4.59	6						
2016.09.21	07:19:31.912			1	TRUE	5.357	4.0197	3.506	6.502	TRUE	TRUE	4.61	6						
2016.09.21	07:19:32.358			0	TRUE	5.383	4.0162	3.494	6.402	TRUE	TRUE	4.26	5						
2016.09.21	07:19:32.827			1	TRUE	5.343	4.0121	3.535	6.475	TRUE	TRUE	4.70	6						
2016.09.21	07:19:33.303			0	TRUE	5.355	4.0202	3.493	6.492	FALSE	TRUE	4.79	6						
2016.09.21	07:19:33.729			1	TRUE	5.356	4.0092	3.527	6.489	TRUE	TRUE	4.62	6						
2016.09.21	07:19:34.152			1	TRUE	5.338	4.0060	3.540	6.492	TRUE	TRUE	4.81	6						
2016.09.21	07:19:34.601			1	TRUE	5.363	4.0116	3.511	6.472	TRUE	TRUE	4.74	6						
2016.09.21	07:19:35.042			0	TRUE	5.343	4.0256	3.566	6.493	TRUE	TRUE	4.90	6						
2016.09.21	07:19:35.519			0	TRUE	5.359	4.0330	3.471	6.505	TRUE	TRUE	4.75	6						
2016.09.21	07:19:35.995			1	TRUE	5.354	4.0220	3.510	6.495	TRUE	TRUE	5.15	6						
2016.09.21	07:19:36.525			1	TRUE	5.344	4.0196	3.525	6.486	TRUE	TRUE	4.69	6						
2016.09.21	07:19:36.988			1	TRUE	5.340	4.0177	3.507	6.479	TRUE	TRUE	4.96	6						
2016.09.21	07:19:37.432			0	TRUE	5.347	4.0255	3.505	6.457	TRUE	TRUE	5.07	6						
2016.09.21	07:19:37.894			1	TRUE	5.360	4.0167	3.510	6.434	TRUE	TRUE	4.55	6						
2016.09.21	07:19:38.356			1	TRUE	5.347	4.0211	3.540	6.470	TRUE	TRUE	4.70	6						
2016.09.21	07:19:38.824			1	TRUE	5.362	4.0246	3.535	6.472	TRUE	TRUE	4.74	6						
2016.09.21	07:19:39.249			1	TRUE	5.368	4.0235	3.461	6.489	TRUE	TRUE	4.54	6						
2016.09.21	07:19:39.732			1	TRUE	5.345	4.0094	3.483	6.457	TRUE	TRUE	5.01	6						
2016.09.21	07:19:40.201			1	TRUE	5.345	4.0211	3.529	6.465	TRUE	TRUE	4.82	6						
2016.09.21	07:19:40.654			1	TRUE	5.363	4.0245	3.512	6.469	TRUE	TRUE	4.89	6						
2016.09.21	07:19:41.129			0	TRUE	5.348	3.9950	3.553	6.515	TRUE	TRUE	4.82	6						
